ImageName,Label,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19
round (683).jpg,Round,1.211662633,0.840045191,0.290125788,1.037471956,0.960646177,0.826368774,0.708192547,0.56539765,0.413759048,0.337336399,0.170185905,0.296942331,0.509472276,0.592540252,0.703590322,0.856596164,0.92971113,1.05493971,1.116225633
round (684).jpg,Round,1.187301015,0.807326595,0.261277982,1.405271612,1.352532751,1.18966701,1.132594495,0.936734212,0.81700282,0.735676109,0.539338764,0.110436943,0.03097364,0.094315131,0.225692343,0.371597103,0.452381093,0.589545594,0.636925124
round (685).jpg,Round,1.202207521,0.816716439,0.239846436,1.18721954,1.148639346,1.018368318,0.982898958,0.804418063,0.712235332,0.640715418,0.401462579,0.29242572,0.50131618,0.581743603,0.726899272,0.902102558,0.988836718,1.125304733,1.175603594
round (686).jpg,Round,1.196371094,0.83065663,0.26867745,0.908053978,0.831343946,0.683867143,0.587384491,0.459026207,0.341055729,0.289239191,0.175816239,0.111281595,0.214924009,0.265555261,0.392264061,0.534665594,0.621223886,0.779217962,0.842926723
round (687).jpg,Round,1.195696312,0.796257038,0.287955117,1.08182208,1.028474596,0.882279491,0.822082454,0.648277388,0.535483074,0.458102285,0.270015085,0.148359196,0.306313025,0.377515368,0.513830982,0.670984994,0.756421052,0.902358148,0.958124108
round (688).jpg,Round,1.109012889,0.807978595,0.276118988,0.948163849,0.90488994,0.758990553,0.712804263,0.537710755,0.426990072,0.341282885,0.148350239,0.241325542,0.388258317,0.461082431,0.609703348,0.767002532,0.855134522,1.007041988,1.058527416
round (689).jpg,Round,1.044302773,0.808585918,0.286970262,0.915301145,0.854246544,0.723538397,0.643179912,0.506335321,0.391962473,0.324872999,0.159383675,0.242340452,0.405448875,0.475739853,0.599016411,0.744494867,0.823778134,0.961106172,1.019609831
round (69).jpg,Round,1.190739495,0.800537305,0.274860296,1.114880093,1.057650273,0.889401245,0.823279214,0.650372434,0.512921929,0.440262546,0.292638962,0.043443676,0.143005034,0.194952527,0.343794093,0.479548603,0.563738368,0.717038663,0.761012858
round (690).jpg,Round,1.124740188,0.820801813,0.259614856,0.971542729,0.889197896,0.742874395,0.635263505,0.499096594,0.37557753,0.316763838,0.194613989,0.102418681,0.236194994,0.296809992,0.410049527,0.559995205,0.643647198,0.792991368,0.862084319
round (691).jpg,Round,1.110420089,0.838828775,0.245274555,0.75778951,0.680588905,0.550382591,0.456593799,0.344043718,0.242761106,0.198810088,0.096915717,0.206368575,0.332957259,0.383258156,0.480685356,0.621933032,0.70698352,0.866702821,0.943905619
round (692).jpg,Round,1.150881716,0.836837039,0.260807811,0.832575747,0.762555183,0.62330858,0.537622952,0.411443618,0.309132354,0.258694413,0.137229652,0.151907805,0.271892009,0.321294645,0.426028396,0.56580206,0.652892462,0.810640175,0.879253577
round (693).jpg,Round,1.15575599,0.796257408,0.244436821,0.799780333,0.728365276,0.589264665,0.497610987,0.359551303,0.238838251,0.181007135,0.069869797,0.249955519,0.373041363,0.438067141,0.571938695,0.73970175,0.829745672,0.99323586,1.066644394
round (694).jpg,Round,1.074994967,0.793602493,0.262228993,0.97514361,0.939714717,0.802096453,0.772863008,0.597978455,0.506227246,0.423928159,0.207759878,0.301996223,0.46340938,0.53488422,0.666482698,0.819406152,0.901269268,1.042290722,1.095287059
round (695).jpg,Round,1.172116722,0.845885085,0.232409492,0.937512288,0.867503282,0.737059955,0.64803603,0.526644598,0.41392423,0.359836072,0.211573113,0.208824643,0.363584808,0.419343342,0.518534819,0.643010474,0.720238702,0.860378981,0.923643156
round (696).jpg,Round,1.203106915,0.787611434,0.253418279,0.922909411,0.861806631,0.713561903,0.644454925,0.484497743,0.369175164,0.300929924,0.156977552,0.193241646,0.32780914,0.394912183,0.523469446,0.678163994,0.760957193,0.910003404,0.972352991
round (697).jpg,Round,1.191765513,0.802558026,0.269326192,1.014599399,0.945217735,0.799642219,0.715852156,0.566914334,0.446984709,0.377875313,0.232150857,0.124083049,0.267492159,0.336577378,0.457756542,0.606061969,0.683308893,0.822949294,0.886630699
round (698).jpg,Round,1.204317475,0.783784507,0.272752907,0.933911615,0.849302101,0.71454401,0.592820685,0.465340721,0.32299772,0.259775923,0.137618106,0.218556537,0.379458989,0.452339429,0.570069917,0.729151915,0.807089147,0.946598227,1.012624583
round (699).jpg,Round,1.166090906,0.801101239,0.270037636,0.97307491,0.912104792,0.759656875,0.691832373,0.531042739,0.413284011,0.345661826,0.197578919,0.173736831,0.302881015,0.365911867,0.501141644,0.65099517,0.735260014,0.888551012,0.949091865
round (70).jpg,Round,1.141094684,0.835603255,0.279383019,0.825474436,0.742358206,0.615703306,0.496639554,0.388281203,0.257842593,0.203070361,0.094164355,0.22335317,0.371526772,0.437947752,0.555646236,0.71343311,0.797611596,0.95295832,1.028686883
round (700).jpg,Round,1.150326259,0.800923428,0.276129453,0.975806575,0.900819961,0.749943374,0.653761591,0.507410889,0.37631068,0.314724227,0.192227697,0.131697496,0.25026048,0.309487371,0.439638742,0.58624633,0.668422932,0.81714714,0.878753236
round (701).jpg,Round,1.157992633,0.793437191,0.273977587,0.912438936,0.845393278,0.69193607,0.615572766,0.464776243,0.348767323,0.289907002,0.169272652,0.13415657,0.236291187,0.290873039,0.415177541,0.555082948,0.635936998,0.787928419,0.848303927
round (702).jpg,Round,1.154821459,0.790198975,0.261155957,0.966035678,0.887663366,0.745127257,0.638997609,0.501983814,0.365035477,0.306105662,0.190291589,0.169745991,0.296217074,0.358102272,0.48786475,0.641669872,0.723369511,0.870090254,0.933556743
round (703).jpg,Round,1.141862741,0.77572181,0.247386624,0.978359451,0.938092559,0.776599588,0.749490133,0.552031633,0.461733393,0.385845025,0.223635912,0.116497476,0.230476998,0.290720036,0.413883154,0.56536067,0.651679425,0.812328319,0.871262655
round (704).jpg,Round,1.176324074,0.785701627,0.278807667,0.872722059,0.794805796,0.652037223,0.548186186,0.418249688,0.289767625,0.230215187,0.118754972,0.14512308,0.263554908,0.327570729,0.460607643,0.618772574,0.704746605,0.858871142,0.925636101
round (705).jpg,Round,1.253538939,0.83347552,0.276232527,1.088769028,1.026985686,0.858261763,0.785492472,0.603957753,0.475165159,0.40485678,0.251456205,0.105248418,0.223327364,0.281805968,0.419338798,0.569178549,0.657059062,0.813828218,0.871024187
round (706).jpg,Round,1.165726226,0.766828329,0.263913426,0.880918368,0.80219144,0.661491273,0.563044765,0.438253165,0.317680016,0.264861441,0.159881306,0.139692921,0.25038208,0.306939429,0.426386186,0.569796927,0.648935792,0.795040181,0.858939292
round (707).jpg,Round,1.19054092,0.802646804,0.262954751,0.931649634,0.85535918,0.712095823,0.612482597,0.467777172,0.344253862,0.280864107,0.155889076,0.184623108,0.327710211,0.394275069,0.507896388,0.667669749,0.750684898,0.898710671,0.969529122
round (708).jpg,Round,1.163020647,0.788146786,0.264361162,0.897636132,0.815736709,0.680892655,0.567269233,0.443728658,0.309516085,0.249015822,0.129777239,0.206231681,0.355982797,0.425714508,0.546707804,0.703414414,0.783365121,0.927209639,0.995905206
round (709).jpg,Round,1.194205218,0.780586298,0.278614622,0.931734133,0.858230288,0.721417748,0.624882961,0.493912851,0.364725374,0.302297686,0.171015476,0.189642986,0.331745185,0.398750717,0.527362732,0.675875017,0.754504701,0.89521607,0.957192763
round (71).jpg,Round,1.14953327,0.789956522,0.24976087,1.008503828,0.913102946,0.769721993,0.63938949,0.513552484,0.376525585,0.320272463,0.212901744,0.098763629,0.234038202,0.293531743,0.391713266,0.529479031,0.600266519,0.732090055,0.796521055
round (710).jpg,Round,1.148978196,0.815597709,0.27826087,0.886864988,0.808000884,0.667844625,0.560518958,0.434265254,0.306533254,0.252828492,0.145436431,0.148564613,0.262941084,0.321005568,0.450748259,0.605891529,0.693959379,0.85199209,0.919173648
round (711).jpg,Round,1.205993272,0.810383447,0.266429394,0.856915268,0.781572358,0.648131072,0.544605543,0.423854918,0.291275373,0.23387477,0.113447807,0.231632731,0.366847314,0.429094403,0.565874024,0.714589341,0.799434811,0.953255555,1.015942681
round (712).jpg,Round,1.17655328,0.78078917,0.248134302,0.853806005,0.790626364,0.6662224,0.580248796,0.443030671,0.320760404,0.250766628,0.090815755,0.362232665,0.546438169,0.622871835,0.738889667,0.889369611,0.964139286,1.093471617,1.153804535
round (713).jpg,Round,1.148127028,0.838240384,0.287255721,0.888013229,0.831062545,0.684406405,0.601270938,0.439070706,0.299915072,0.22657362,0.060368914,0.305316003,0.44166781,0.511767588,0.68256053,0.8563312,0.957511651,1.12544107,1.180526505
round (714).jpg,Round,1.211645194,0.820893853,0.306369543,1.075855637,0.987583628,0.867351097,0.721387774,0.615613091,0.449233617,0.386544686,0.260564273,0.11150971,0.276086503,0.354069012,0.494001803,0.652904827,0.733332438,0.872255098,0.932693537
round (715).jpg,Round,1.200800203,0.801661891,0.295950135,1.040757194,0.982951025,0.826022636,0.757313738,0.588929828,0.465855457,0.395605532,0.238192897,0.111795322,0.235894439,0.298906922,0.445291178,0.597850242,0.687099162,0.843979959,0.896616668
round (716).jpg,Round,1.204940009,0.745387617,0.258297461,1.00768571,0.940458391,0.804291821,0.716496044,0.575766074,0.439504841,0.367601832,0.219651795,0.178400517,0.330770599,0.406806341,0.550983544,0.702477853,0.779719081,0.917726167,0.975575937
round (717).jpg,Round,1.153919007,0.797467104,0.28137106,0.924574609,0.85648709,0.709722909,0.626381338,0.484093667,0.366487048,0.300097348,0.158378608,0.164626901,0.294930672,0.359628309,0.484432725,0.62933332,0.71016225,0.858821256,0.922517128
round (718).jpg,Round,1.168530115,0.805901543,0.28716278,0.937816169,0.860009701,0.721032204,0.615302231,0.48249034,0.357535857,0.295224739,0.165658523,0.153715618,0.303290798,0.371266103,0.485319469,0.640921831,0.72265205,0.867330337,0.935797453
round (719).jpg,Round,1.200473004,0.812015848,0.283049016,1.075481421,1.019435234,0.876215603,0.801528492,0.630430389,0.48915364,0.401904051,0.216754964,0.220775438,0.384734663,0.463877524,0.617660291,0.776467922,0.859311862,1.001311619,1.055629069
round (72).jpg,Round,1.131464126,0.78002401,0.235740693,0.728617251,0.657264521,0.533881869,0.446614351,0.332816004,0.228226698,0.175557669,0.060187623,0.308197181,0.464752311,0.530244556,0.628161784,0.780595594,0.85844652,1.003311228,1.078357838
round (720).jpg,Round,1.165081591,0.805291623,0.271699166,0.91215932,0.848594095,0.695203261,0.63169724,0.478521899,0.382822703,0.322576621,0.194936193,0.115484439,0.232977983,0.291587891,0.392807724,0.534839924,0.611857992,0.757485327,0.827448572
round (721).jpg,Round,1.156049995,0.838023603,0.286090283,0.776273658,0.707346766,0.564766659,0.482616536,0.350678479,0.243093087,0.188556484,0.07785961,0.184233901,0.295746672,0.351667557,0.470520825,0.617883116,0.704572555,0.866184101,0.937420283
round (722).jpg,Round,1.14381832,0.816242102,0.284623067,0.991528627,0.906001965,0.762312189,0.647711301,0.517610422,0.386679374,0.325885108,0.20467655,0.109814199,0.25283041,0.319080467,0.427771295,0.575026815,0.651774455,0.789464173,0.856781946
round (723).jpg,Round,1.170843087,0.848926779,0.286788604,0.94396578,0.863507543,0.713518755,0.599167811,0.456966951,0.316459998,0.251321301,0.122318085,0.187264593,0.331120537,0.400315934,0.530584693,0.695146633,0.784537893,0.940785805,1.011613341
round (724).jpg,Round,1.126582278,0.79756881,0.285678299,0.929597089,0.852044428,0.70705549,0.597675666,0.459220878,0.318943363,0.25143537,0.128458569,0.140040589,0.264526,0.332269279,0.472614322,0.631893664,0.717271503,0.866638153,0.930889557
round (726).jpg,Round,1.12945021,0.832551663,0.255919122,0.94609235,0.873446154,0.731541294,0.621592218,0.482163694,0.331466793,0.266923209,0.121268523,0.273359217,0.418748953,0.48576294,0.642727134,0.805959191,0.897002781,1.049925255,1.109078654
round (727).jpg,Round,1.115733053,0.802168463,0.263901275,0.893930296,0.829250847,0.675662816,0.601855673,0.446066372,0.332677132,0.270285643,0.142375122,0.142907526,0.253337502,0.31320978,0.439038387,0.592047575,0.678434857,0.836684024,0.903064939
round (728).jpg,Round,1.094890912,0.797162173,0.23788415,0.905727979,0.840819134,0.681106036,0.609494002,0.444106893,0.332155598,0.269558613,0.149249374,0.13220968,0.237922681,0.295895158,0.414805689,0.565386901,0.649474042,0.805185666,0.871815509
round (729).jpg,Round,1.178872025,0.818597764,0.300175951,1.042613396,0.994511749,0.811901489,0.755889232,0.544438169,0.40583304,0.326350931,0.184185281,0.088283405,0.18019682,0.235858126,0.386695385,0.537902871,0.629819932,0.796672131,0.846496467
round (73).jpg,Round,1.151547979,0.838683973,0.274977851,0.666527689,0.59138581,0.46870052,0.370006955,0.265273458,0.155165841,0.108150698,0.016350525,0.239348833,0.35457971,0.412265751,0.536393736,0.698570726,0.793024386,0.97101104,1.053495408
round (730).jpg,Round,1.150178033,0.816847234,0.290921283,1.007588696,0.923007497,0.77675116,0.657237421,0.526325463,0.387389755,0.324566747,0.200492792,0.089954788,0.226598434,0.293258712,0.415790857,0.56821619,0.650275752,0.79392697,0.859618588
round (731).jpg,Round,1.154258677,0.812037536,0.289285338,0.851467198,0.782613274,0.634480584,0.55705694,0.417092464,0.31387862,0.257389735,0.134115561,0.146754141,0.263127446,0.319448751,0.427998436,0.566871694,0.646098682,0.791798906,0.856443505
round (732).jpg,Round,1.1764549,0.823723219,0.285881173,1.08899751,1.02502026,0.87377574,0.779433165,0.60505082,0.450942196,0.370529148,0.214400396,0.120049405,0.259224366,0.336221258,0.502428213,0.681032084,0.776670916,0.935687122,0.994168865
round (733).jpg,Round,1.169868719,0.826364777,0.307094749,0.89242118,0.840216932,0.675860727,0.613339817,0.43620259,0.314626547,0.245504413,0.103861965,0.164056577,0.263904969,0.320689407,0.469160153,0.624450928,0.721281385,0.896371232,0.952028309
round (734).jpg,Round,1.140884258,0.817129972,0.26653653,0.895679619,0.816949823,0.675267689,0.559829726,0.411763211,0.262735672,0.19092721,0.053282608,0.330939415,0.5005776,0.580259819,0.709307588,0.878880232,0.960993619,1.10314089,1.169542397
round (735).jpg,Round,1.245607774,0.817110521,0.306568094,0.962937426,0.87360644,0.739209226,0.615261007,0.497505775,0.362216899,0.301077759,0.179877746,0.164775421,0.331135083,0.404002611,0.50518409,0.656983489,0.731489178,0.869141716,0.940849963
round (736).jpg,Round,1.214239726,0.839834767,0.316095204,0.969860152,0.918207764,0.763566711,0.699149088,0.526899678,0.403337227,0.329050337,0.157383259,0.194201511,0.325339476,0.393411405,0.550439154,0.719014082,0.817020033,0.983646034,1.04098588
round (737).jpg,Round,1.183521928,0.816683006,0.280241691,0.872729086,0.816546632,0.66082491,0.59942278,0.429318149,0.316270157,0.248047759,0.109012015,0.187425837,0.301077223,0.36249703,0.500563726,0.658466756,0.750528354,0.918908174,0.981272146
round (738).jpg,Round,1.187329214,0.84486908,0.244526811,0.907733669,0.840823145,0.689473594,0.612090497,0.465417441,0.352278327,0.294411878,0.153163546,0.212675409,0.34657619,0.40390436,0.531176688,0.677748069,0.766564107,0.924536435,0.990421334
round (74).jpg,Round,1.158719585,0.76492459,0.220344272,1.059426927,1.026373778,0.867943224,0.860261731,0.65936244,0.580506403,0.504721504,0.320874898,0.13231125,0.25910784,0.324652819,0.456933489,0.615023467,0.702369408,0.862303884,0.918801583
round (75).jpg,Round,1.118986161,0.830623966,0.264547889,1.013523763,0.943168425,0.789708116,0.699871933,0.549440084,0.431622084,0.373620573,0.232451722,0.096363215,0.223585149,0.27622406,0.396670637,0.538619104,0.625310308,0.775939898,0.836297332
round (751).jpg,Round,1.181301939,0.795289916,0.237612116,1.012569034,0.955073287,0.810805757,0.747828569,0.588647619,0.486583642,0.422092036,0.23938621,0.198092933,0.362937827,0.426028759,0.545841671,0.692982088,0.778102425,0.923862427,0.982015293
round (752).jpg,Round,1.211762127,0.753587586,0.237922658,0.967759444,0.882875285,0.748207901,0.633968207,0.509314061,0.37892317,0.319212128,0.190300049,0.23342544,0.408733085,0.472068299,0.553365532,0.690971062,0.760440711,0.888287078,0.952185375
round (753).jpg,Round,1.171611134,0.784511819,0.241525025,0.98349658,0.922333808,0.783858973,0.717828222,0.562574973,0.46275523,0.397446374,0.240153482,0.17860893,0.334244199,0.40077279,0.500669261,0.648446709,0.724317517,0.86268385,0.92862184
round (754).jpg,Round,1.138992196,0.754900674,0.219473614,0.970968099,0.902548629,0.768154196,0.683825986,0.545136549,0.429661895,0.372323135,0.225934664,0.234974162,0.398391372,0.461585935,0.573198624,0.717990616,0.794804383,0.93133708,0.992348934
round (755).jpg,Round,1.20388665,0.81777694,0.222113049,0.694927133,0.626456249,0.50165803,0.416882565,0.294474762,0.186260696,0.131022559,0.002397337,0.427081515,0.609811475,0.678905953,0.782451979,0.938686766,1.022373862,1.17939224,1.25785788
round (756).jpg,Round,1.138109388,0.766229155,0.237745838,0.877292891,0.831912575,0.693554346,0.652374358,0.480346266,0.387780549,0.320636734,0.15643877,0.295899757,0.440026982,0.508330992,0.634214466,0.801467613,0.887826564,1.040944959,1.103219979
round (757).jpg,Round,1.238584043,0.809628194,0.238019184,0.98176327,0.905433024,0.748160104,0.659289348,0.50686423,0.378732745,0.316120248,0.193487108,0.174943658,0.307733681,0.373468014,0.502100655,0.655659914,0.736254713,0.887857075,0.957237192
round (758).jpg,Round,1.196666998,0.828841213,0.257689303,0.991898446,0.938706501,0.786292341,0.738727312,0.564089915,0.478056434,0.412488176,0.239321543,0.180429103,0.333515308,0.398685197,0.504644064,0.662088787,0.747090699,0.899634007,0.968133776
round (759).jpg,Round,1.144915858,0.742891316,0.191323362,1.134842079,1.081237968,0.927659036,0.891814407,0.70700707,0.620583799,0.545390544,0.371796306,0.100773639,0.254589766,0.319717424,0.399703361,0.530864412,0.593515128,0.713304637,0.77584916
round (76).jpg,Round,1.091349565,0.801428377,0.265363445,0.845338555,0.776132333,0.638444147,0.55296839,0.421363345,0.306846275,0.246122377,0.116443383,0.200108071,0.33305049,0.396972262,0.522609592,0.67061272,0.753060946,0.90047759,0.964766785
round (760).jpg,Round,1.18895616,0.809978523,0.250213064,1.039947857,0.974518748,0.814519703,0.744041659,0.571334897,0.459626289,0.392246408,0.244058455,0.125172017,0.256359235,0.318658008,0.436700218,0.586897561,0.668917666,0.818579402,0.882634401
round (761).jpg,Round,1.167925439,0.803517086,0.245011485,1.0299523,0.963535144,0.806433297,0.733890364,0.570647816,0.462898249,0.403501907,0.256367043,0.106723202,0.234522916,0.290466735,0.407741718,0.554734775,0.639552934,0.79003403,0.850867754
round (762).jpg,Round,1.140175425,0.817545389,0.251680741,1.084430913,1.006976601,0.844359596,0.749012546,0.595609729,0.461695905,0.399525189,0.280507114,0.044297639,0.148104384,0.202431805,0.326435146,0.464321295,0.540870852,0.682074647,0.742195145
round (763).jpg,Round,1.139995445,0.835719909,0.270307499,0.88472236,0.812967778,0.661011747,0.571937881,0.421094336,0.304977842,0.246221887,0.12193989,0.195813156,0.316587271,0.375982522,0.489311443,0.636916832,0.719545852,0.871977586,0.940363256
round (764).jpg,Round,1.232251549,0.814150244,0.286395656,0.937847483,0.854500591,0.71955917,0.603681797,0.473705014,0.34031179,0.279858906,0.154377404,0.227867862,0.396746473,0.466228524,0.571636249,0.729271083,0.809341483,0.953174407,1.023190674
round (765).jpg,Round,1.206675492,0.795207182,0.261769037,1.091273135,1.022181154,0.879404397,0.79280372,0.650795664,0.528197265,0.470026037,0.313601907,0.125571315,0.277093731,0.333225915,0.448646763,0.583109843,0.660392038,0.793871702,0.849769561
round (766).jpg,Round,1.226037869,0.815388714,0.269151995,0.883937731,0.821768192,0.687423186,0.610021308,0.469580626,0.356905102,0.299085433,0.143701419,0.291234928,0.450264916,0.510915614,0.634506061,0.781968894,0.867587256,1.014440404,1.074841223
round (767).jpg,Round,1.164690455,0.797425162,0.268253418,0.902940605,0.831033161,0.691298527,0.583968823,0.43304311,0.279243029,0.202840593,0.056458431,0.319170173,0.475445109,0.555573507,0.7074218,0.880057973,0.966007142,1.111633412,1.173999791
round (768).jpg,Round,1.154570138,0.856663192,0.297953434,0.742953315,0.656816381,0.542882405,0.410299757,0.314842924,0.178813963,0.127057716,0.027610583,0.265920713,0.423708361,0.498180643,0.627722216,0.805217107,0.898027319,1.065905411,1.139767339
round (769).jpg,Round,1.15683685,0.810061763,0.275959221,0.782493267,0.701659607,0.567172208,0.465130968,0.349113918,0.236468169,0.186080498,0.087545004,0.182656986,0.300657952,0.356725654,0.465531815,0.610570103,0.691273687,0.842572075,0.915535645
round (77).jpg,Round,1.111964418,0.807974145,0.297689037,0.831300993,0.746834834,0.620645628,0.499741969,0.394422916,0.256747665,0.200916953,0.10731238,0.149590409,0.263450546,0.327270201,0.462638552,0.614559334,0.694705831,0.842365842,0.909397032
round (770).jpg,Round,1.183047159,0.838464594,0.288479375,0.626489244,0.554408606,0.432366015,0.331893544,0.220172005,0.101736359,0.049574286,0.062880939,0.387893907,0.538041103,0.605931296,0.740068866,0.915411695,1.01358186,1.189989885,1.269674225
round (771).jpg,Round,1.166532775,0.833237696,0.281818182,0.912180068,0.832342022,0.688637704,0.578485536,0.447361684,0.317298567,0.260074824,0.146247552,0.14607433,0.266200164,0.327271146,0.457125217,0.615124815,0.704944169,0.86577857,0.934766102
round (772).jpg,Round,1.140254045,0.88171809,0.314556434,0.792671385,0.706836258,0.583568072,0.451772561,0.355577292,0.209256313,0.154555376,0.051192358,0.227145102,0.355305644,0.420117051,0.56754798,0.726074275,0.815441475,0.977151999,1.046114262
round (773).jpg,Round,1.13590948,0.818816355,0.267780787,1.099047953,1.018795384,0.870757245,0.758352815,0.613557167,0.478330145,0.417774297,0.283968337,0.074585968,0.214758896,0.276650215,0.398839107,0.553090237,0.638858284,0.786907889,0.851898439
round (774).jpg,Round,1.142268117,0.833883924,0.27995464,0.975441502,0.905016077,0.736102636,0.650426007,0.490025143,0.370330493,0.30955551,0.188132712,0.070586504,0.164777102,0.216201544,0.340582006,0.477680585,0.561343242,0.714642083,0.772114146
round (775).jpg,Round,1.195696827,0.840009536,0.303199458,0.958519866,0.904485647,0.732371574,0.673933358,0.491266782,0.377827657,0.308255353,0.166208156,0.119486262,0.214545993,0.265517639,0.398959561,0.541502639,0.630093051,0.792562051,0.845841383
round (776).jpg,Round,1.134821287,0.849813402,0.281907181,1.216080968,1.115240707,0.960486115,0.81033797,0.686482157,0.51898873,0.4579101,0.361277949,0.098249695,0.002653735,0.061050622,0.204259672,0.352451349,0.433405321,0.578013906,0.639984118
round (777).jpg,Round,1.163350488,0.804347194,0.258318178,1.120509664,1.055563824,0.89407878,0.809462471,0.640243912,0.499237841,0.431504072,0.29839894,0.052994943,0.1594924,0.215103821,0.361694304,0.508933021,0.595619143,0.75095448,0.805379768
round (778).jpg,Round,1.141257049,0.819984642,0.230087668,1.105178472,1.02390485,0.865088019,0.77241947,0.609753293,0.497860195,0.43379273,0.292279719,0.127597166,0.297485895,0.358113857,0.423942451,0.556986447,0.62219656,0.744598448,0.813225937
round (779).jpg,Round,1.163019137,0.841323323,0.275632914,0.816582494,0.752380819,0.605921708,0.529750823,0.386401272,0.280268964,0.225365722,0.101019587,0.21564543,0.332711305,0.392791426,0.522252731,0.686019059,0.782016936,0.956655111,1.029415294
round (78).jpg,Round,1.111246445,0.796832459,0.261727068,0.901196157,0.844442084,0.71226197,0.644792705,0.501619796,0.394842486,0.323017514,0.158541269,0.218362428,0.374340623,0.446622556,0.57191919,0.722448912,0.803188548,0.946016274,1.005256124
round (780).jpg,Round,1.184497024,0.842445729,0.258787736,0.899742328,0.819033424,0.670862571,0.556110977,0.434744863,0.293286804,0.243148272,0.129804377,0.181120733,0.290648484,0.342152599,0.488067627,0.632855889,0.725727772,0.886828634,0.946363807
round (781).jpg,Round,1.176718825,0.835485014,0.296595894,0.708182522,0.636621835,0.499946051,0.397715474,0.272002574,0.141063901,0.083826942,0.02218979,0.269494977,0.375747899,0.435388218,0.58858187,0.760023729,0.862478305,1.044520619,1.115954319
round (782).jpg,Round,1.165913853,0.794083446,0.296034913,0.657704835,0.5958413,0.4648832,0.385447355,0.263558293,0.148772996,0.099481412,0.009105258,0.243290854,0.332145844,0.387876562,0.537414092,0.705636658,0.806832965,0.996050114,1.069720519
round (783).jpg,Round,1.168654903,0.82595283,0.245635719,0.832967392,0.766169857,0.624592805,0.546865613,0.405710813,0.302568623,0.245005032,0.111486574,0.242818214,0.384261952,0.445383567,0.554213335,0.706387371,0.793194281,0.952621669,1.02642734
round (784).jpg,Round,1.156168086,0.80745946,0.218837724,0.995982405,0.917680343,0.773146935,0.677659369,0.533575843,0.417132523,0.361410474,0.231439697,0.170598983,0.317138391,0.374461934,0.469291537,0.609690362,0.686908791,0.827870688,0.896142787
round (785).jpg,Round,1.178387488,0.835644542,0.290555843,0.887522345,0.805290017,0.666649467,0.546253782,0.42704564,0.286160623,0.232247656,0.128482006,0.148641234,0.255918761,0.311993693,0.455708529,0.60939426,0.699850324,0.861664021,0.923641806
round (786).jpg,Round,1.13415329,0.831848299,0.26985057,0.72236846,0.639695861,0.515152797,0.401306339,0.297133847,0.174645278,0.12772794,0.038638807,0.242706714,0.368728142,0.429451758,0.555610713,0.719609062,0.813478744,0.985615683,1.065127802
round (787).jpg,Round,1.104079333,0.819614226,0.250242343,0.48351185,0.431422275,0.316728445,0.257010543,0.141590779,0.058932554,0.014020612,0.0950804,0.400752895,0.528399031,0.592199541,0.721190767,0.906472505,1.015484263,1.217153979,1.307858676
round (788).jpg,Round,1.147316461,0.823509785,0.289629905,0.926437987,0.838223996,0.708065846,0.581817077,0.466481441,0.330421,0.269524505,0.152926419,0.172245768,0.330064076,0.401784422,0.509146678,0.663926802,0.740601749,0.875768642,0.943777861
round (789).jpg,Round,1.112065451,0.846690575,0.260297398,0.95442148,0.850259594,0.696380978,0.565618671,0.447649151,0.324684074,0.275958098,0.190974834,0.023678337,0.123869186,0.172183854,0.267203593,0.397586026,0.471115165,0.609087746,0.677108989
round (790).jpg,Round,1.141444821,0.839407935,0.262666764,0.899461021,0.827469287,0.676440485,0.585546244,0.444105014,0.32387932,0.265173582,0.127658499,0.210336992,0.340589172,0.395880688,0.516515361,0.657564972,0.743257592,0.896571518,0.961716436
round (791).jpg,Round,1.191991908,0.822385386,0.268755966,0.967326157,0.897769269,0.751493802,0.663969394,0.524948732,0.407090205,0.347065927,0.19292683,0.167816386,0.310210264,0.370469728,0.499346811,0.643545531,0.729870947,0.878938838,0.939111039
round (792).jpg,Round,1.136598033,0.835484073,0.282708857,0.767338398,0.698011147,0.555419538,0.476455071,0.346772692,0.2485578,0.198531188,0.090957655,0.168759956,0.27767155,0.331431277,0.439325962,0.585583618,0.672003406,0.834548243,0.909968303
round (793).jpg,Round,1.137178512,0.797171849,0.235678369,0.904034564,0.832654759,0.687787751,0.5967485,0.442261977,0.326148431,0.268544767,0.147109051,0.223015514,0.354661256,0.412033365,0.518808771,0.68227989,0.767050709,0.917578591,0.987355643
round (794).jpg,Round,1.113557033,0.770158668,0.263814338,0.998994876,0.929259018,0.792158483,0.697065385,0.550453848,0.417787486,0.348869521,0.206588995,0.209150797,0.364002049,0.439860638,0.567185816,0.735017951,0.816873295,0.961551199,1.027885417
round (795).jpg,Round,1.150723698,0.839135776,0.281842895,1.015941524,0.942091884,0.794376675,0.689919851,0.558492227,0.42102102,0.360454612,0.220947487,0.108551409,0.235913715,0.298977948,0.451340986,0.605925063,0.697965614,0.854007718,0.912465382
round (796).jpg,Round,1.047634979,0.77098208,0.277968033,0.95585065,0.905851216,0.772112812,0.718038742,0.567653883,0.462730998,0.39006857,0.22582502,0.15081671,0.283202154,0.347765585,0.473684167,0.615922817,0.693645478,0.834763033,0.890474107
